Constituency,Ac No,Const. Type,Cand Age,Cand Category,Cand Name,Gender,Cand Sl No,% of Vote Share,"""Candidate Count""",Total Votes (Overall),State Filter,Margin Bands,LOD: Cand Votes Polled,Cand Votes as % of Total Const Votes,winner count,Age Band,Candidate_Position (copy),Candidate_Position (group),Candidate Position,Count of Candidates (SNo),LOD: Const Votes Polled,Partyabbre,Partytype,Party Name,St Code,State,Total Votes Polled,Total Votes Polled (R),Year,Margin
Manikpur,237,GEN,25,GEN,Aneeta Singh,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1357,1%,0,Upto 30,13,Lost,13,1,166276,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,1357,1357,2012,0
Ram Nagar,267,GEN,49,GEN,Nirmla Devi Sharma,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,501,0%,0,46-50,17,Lost,17,1,201745,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,501,501,2012,0
Chauri-Chaura,326,GEN,30,GEN,Kusum Singh,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,580,0%,0,Upto 30,22,Lost,22,1,169696,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,580,580,2012,0
Chhaprauli,50,GEN,34,GEN,Nasreen Khan,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,871,1%,0,31-35,9,Lost,9,1,145524,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,871,871,2012,0
Dholana,58,GEN,54,GEN,Manorma Raghuvanshi,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,380,0%,0,51-60,13,Lost,13,1,202283,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,380,380,2012,0
Agra North,89,GEN,32,GEN,Karishma Goswami,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,157,0%,0,31-35,20,Lost,20,1,196716,SHS,State,Shivsena,S24,Uttar Pradesh,157,157,2012,0
Sitapur,146,GEN,55,GEN,Phoolmati,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,666,0%,0,51-60,12,Lost,12,1,196683,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,666,666,2012,0
Kaiserganj,288,GEN,51,GEN,Radha Singh,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,817,0%,0,51-60,14,Lost,14,1,186604,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,817,817,2012,0
Ballia Nagar,361,GEN,59,GEN,Prabhawati,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,2329,1%,0,51-60,8,Lost,8,1,169464,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,2329,2329,2012,0
Mughalsarai,380,GEN,52,GEN,Antish Kumari Patel,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,772,0%,0,51-60,13,Lost,13,1,187321,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,772,772,2012,0
Bakshi Kaa Talab,169,GEN,30,GEN,Km. Garima Pandey,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,317,0%,0,Upto 30,23,Lost,23,1,216632,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,317,317,2012,0
Husainganj,242,GEN,37,GEN,Pushpa Agrahari,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,1286,1%,0,36-40,9,Lost,9,1,171435,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,1286,1286,2012,0
Mariyahu,370,GEN,34,GEN,K. Nilu,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,446,0%,0,31-35,16,Lost,16,1,165876,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,446,446,2012,0
Barhapur,19,GEN,45,GEN,Dayawati,Female,10,0.00%,Candidate Count,75831682,TRUE,Upto 100,2213,1%,0,41-45,6,Lost,6,1,202301,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,2213,2213,2012,0
Kundarki,29,GEN,42,GEN,Rahil Parveen,Female,10,0.00%,Candidate Count,75831682,TRUE,Upto 100,817,0%,0,41-45,10,Lost,10,1,219528,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,817,817,2012,0
Lucknow Cantt.,175,GEN,34,GEN,Suman Singh,Female,10,0.00%,Candidate Count,75831682,TRUE,Upto 100,115,0%,0,31-35,22,Lost,22,1,161890,SHS,State,Shivsena,S24,Uttar Pradesh,115,115,2012,0
Govindnagar,212,GEN,39,GEN,Geeta Patel,Female,10,0.00%,Candidate Count,75831682,TRUE,Upto 100,1058,1%,0,36-40,6,Lost,6,1,161755,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,1058,1058,2012,0
Mariyahu,370,GEN,40,GEN,Parveen Akhtar,Female,10,0.00%,Candidate Count,75831682,TRUE,Upto 100,713,0%,0,36-40,11,Lost,11,1,165876,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,713,713,2012,0
Sikandrabad,64,GEN,26,GEN,Rinu,Female,11,0.00%,Candidate Count,75831682,TRUE,Upto 100,219,0%,0,Upto 30,23,Lost,23,1,205320,JKNPP,State,Jammu & Kashmir National Panthers Party,S24,Uttar Pradesh,219,219,2012,0
Fatehpur,240,GEN,26,GEN,Sahar Naqvi,Female,11,0.00%,Candidate Count,75831682,TRUE,Upto 100,714,0%,0,Upto 30,13,Lost,13,1,186113,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,714,714,2012,0
Isauli,187,GEN,46,GEN,Susheela Pal,Female,12,0.00%,Candidate Count,75831682,TRUE,Upto 100,1161,1%,0,46-50,13,Lost,13,1,170626,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,1161,1161,2012,0
Allahabad North,262,GEN,53,GEN,Savitri Devi Tripathi,Female,12,0.00%,Candidate Count,75831682,TRUE,Upto 100,211,0%,0,51-60,11,Lost,11,1,145138,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,211,211,2012,0
Saiyadraja,382,GEN,58,GEN,Hamidun,Female,12,0.00%,Candidate Count,75831682,TRUE,Upto 100,246,0%,0,51-60,15,Lost,15,1,176207,JMM,State,Jharkhand Mukti Morcha,S24,Uttar Pradesh,246,246,2012,0
Amanpur,101,GEN,29,GEN,Preeti Mishra,Female,13,0.00%,Candidate Count,75831682,TRUE,Upto 100,1438,1%,0,Upto 30,11,Lost,11,1,159504,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,1438,1438,2012,0
Purwa,167,GEN,50,GEN,Savitri Singh Verma,Female,13,0.00%,Candidate Count,75831682,TRUE,Upto 100,1759,1%,0,46-50,6,Lost,6,1,207808,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,1759,1759,2012,0
Lucknow Cantt.,175,GEN,34,GEN,Suraiya Siddiqi,Female,13,0.00%,Candidate Count,75831682,TRUE,Upto 100,336,0%,0,31-35,12,Lost,12,1,161890,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,336,336,2012,0
Sishamau,213,GEN,65,GEN,Sushila Nigam,Female,13,0.00%,Candidate Count,75831682,TRUE,Upto 100,238,0%,0,61-70,10,Lost,10,1,133957,AIFB,State,All India Forward Bloc,S24,Uttar Pradesh,238,238,2012,0
Mathura,84,GEN,52,GEN,Radha Agrawal,Female,14,0.00%,Candidate Count,75831682,TRUE,Upto 100,333,0%,0,51-60,15,Lost,15,1,200654,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,333,333,2012,0
Phulpur,256,GEN,28,GEN,Sitara Devi,Female,14,0.00%,Candidate Count,75831682,TRUE,Upto 100,991,1%,0,Upto 30,12,Lost,12,1,188130,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,991,991,2012,0
Varanasi North,388,GEN,32,GEN,Ramratan Devi,Female,14,0.00%,Candidate Count,75831682,TRUE,Upto 100,335,0%,0,31-35,19,Lost,19,1,181126,JD(U),State,Janata Dal  (United),S24,Uttar Pradesh,335,335,2012,0
Jewar,63,GEN,31,GEN,Savita,Female,15,0.00%,Candidate Count,75831682,TRUE,Upto 100,552,0%,0,31-35,12,Lost,12,1,178536,JKNPP,State,Jammu & Kashmir National Panthers Party,S24,Uttar Pradesh,552,552,2012,0
Kalyanpur,211,GEN,37,GEN,Sangeeta Rani Savita,Female,16,0.00%,Candidate Count,75831682,TRUE,Upto 100,572,0%,0,36-40,5,Lost,5,1,149442,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,572,572,2012,0
Rampur Karkhana,339,GEN,61,GEN,Radhika,Female,16,0.00%,Candidate Count,75831682,TRUE,Upto 100,1780,1%,0,61-70,10,Lost,10,1,177693,LJP,State,Lok Jan Shakti Party,S24,Uttar Pradesh,1780,1780,2012,0
Govindnagar,212,GEN,44,GEN,Sharda Singh,Female,17,0.00%,Candidate Count,75831682,TRUE,Upto 100,596,0%,0,41-45,11,Lost,11,1,161755,AITC,State,All India Trinamool Congress,S24,Uttar Pradesh,596,596,2012,0
Koil,75,GEN,36,GEN,Suneeta Singh,Female,20,0.00%,Candidate Count,75831682,TRUE,Upto 100,437,0%,0,36-40,13,Lost,13,1,176415,SHS,State,Shivsena,S24,Uttar Pradesh,437,437,2012,0
Kunda,246,GEN,52,GEN,Kusum Singh,Female,4,0.00%,Candidate Count,75831682,TRUE,Upto 100,872,1%,0,51-60,9,Lost,9,1,163912,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,872,872,2012,0
Loni,53,GEN,46,GEN,Nirmala,Female,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,734,0%,0,46-50,9,Lost,9,1,215801,BSP(A),Unrecognised,Bahujan Samaj Party  (Ambedkar),S24,Uttar Pradesh,734,734,2012,0
Sadabad,79,GEN,33,GEN,Rajendri Devi,Female,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,248,0%,0,31-35,12,Lost,12,1,188343,AP,Unrecognised,Awami Party,S24,Uttar Pradesh,248,248,2012,0
Bhagwantnagar,166,GEN,31,GEN,Abha Verma,Female,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,1672,1%,0,31-35,11,Lost,11,1,207784,RSBP,Unrecognised,Rashtriya Swabhimaan Party,S24,Uttar Pradesh,1672,1672,2012,0
Gauriganj,185,GEN,46,GEN,Urmila,Female,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,1628,1%,0,46-50,8,Lost,8,1,181832,JaKP,Unrecognised,Jan Kranti Party(Rashtrawadi),S24,Uttar Pradesh,1628,1628,2012,0
Handia,258,GEN,38,GEN,Jahida Khatoon,Female,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,588,0%,0,36-40,13,Lost,13,1,182368,LD,Unrecognised,Lok Dal,S24,Uttar Pradesh,588,588,2012,0
Goshainganj,276,GEN,37,GEN,Madhuri Singh,Female,5,0.00%,Candidate Count,75831682,TRUE,Upto 100,3582,2%,0,36-40,6,Lost,6,1,209129,AD,Unrecognised,Apna Dal,S24,Uttar Pradesh,3582,3582,2012,0
Jaunpur,366,GEN,33,GEN,Archana,Female,5,0.01%,Candidate Count,75831682,TRUE,Upto 100,8262,4%,0,31-35,5,Lost,5,1,199783,RUC,Unrecognised,Rashtriya Ulama Council,S24,Uttar Pradesh,8262,8262,2012,0
Sardhana,44,GEN,33,GEN,Anita,Female,6,0.00%,Candidate Count,75831682,TRUE,Upto 100,407,0%,0,31-35,16,Lost,16,1,214603,VAJP,Unrecognised,Vanchit Jamat Party,S24,Uttar Pradesh,407,407,2012,0
Muradnagar,54,GEN,34,GEN,Kiran,Female,6,0.00%,Candidate Count,75831682,TRUE,Upto 100,397,0%,0,31-35,7,Lost,7,1,216061,BSKP,Unrecognised,Bharatiya Sarvodaya Kranti Party,S24,Uttar Pradesh,397,397,2012,0
Debai,68,GEN,41,GEN,Meena Devi,Female,6,0.01%,Candidate Count,75831682,TRUE,Upto 100,4499,2%,0,41-45,5,Lost,5,1,183219,RMGP,Unrecognised,Rashtriya mahan Gantantra Party,S24,Uttar Pradesh,4499,4499,2012,0
Kasganj,100,GEN,40,GEN,Krishna Singh,Female,6,0.00%,Candidate Count,75831682,TRUE,Upto 100,535,0%,0,36-40,14,Lost,14,1,190973,RBP,Unrecognised,Rashtriya Backward Party,S24,Uttar Pradesh,535,535,2012,0
Gunnaur,111,GEN,25,GEN,Neeresh Yadav,Female,6,0.00%,Candidate Count,75831682,TRUE,Upto 100,1317,1%,0,Upto 30,8,Lost,8,1,201886,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,1317,1317,2012,0
Mohammdi,144,GEN,39,GEN,Anita  Devi,Female,6,0.00%,Candidate Count,75831682,TRUE,Upto 100,1108,1%,0,36-40,15,Lost,15,1,200087,LD,Unrecognised,Lok Dal,S24,Uttar Pradesh,1108,1108,2012,0
Unchahar,183,GEN,63,GEN,Kamla Devi,Female,6,0.00%,Candidate Count,75831682,TRUE,Upto 100,313,0%,0,61-70,14,Lost,14,1,186652,RKSP,Unrecognised,Rashtriya Krantikari Samajwadi Party,S24,Uttar Pradesh,313,313,2012,0
Akbarpur - Raniya,206,GEN,56,GEN,Archana Mishra,Female,6,0.00%,Candidate Count,75831682,TRUE,Upto 100,1380,1%,0,51-60,7,Lost,7,1,186260,JaKP,Unrecognised,Jan Kranti Party(Rashtrawadi),S24,Uttar Pradesh,1380,1380,2012,0
Charkhari,231,GEN,43,GEN,Om Wati,Female,6,0.00%,Candidate Count,75831682,TRUE,Upto 100,2853,1%,0,41-45,6,Lost,6,1,192365,RSMD,Unrecognised,Rashtriya Samanta Dal,S24,Uttar Pradesh,2853,2853,2012,0
Ayodhya,275,GEN,35,GEN,Archna,Female,6,0.00%,Candidate Count,75831682,TRUE,Upto 100,924,0%,0,31-35,11,Lost,11,1,192279,MwSP,Unrecognised,Manavtawadi Samaj Party,S24,Uttar Pradesh,924,924,2012,0
Gopalpur,344,GEN,48,GEN,Alka Singh,Female,6,0.01%,Candidate Count,75831682,TRUE,Upto 100,10512,6%,0,46-50,4,Lost,4,1,163039,RUC,Unrecognised,Rashtriya Ulama Council,S24,Uttar Pradesh,10512,10512,2012,0
Ghazipur,375,GEN,51,GEN,Omkala,Female,6,0.05%,Candidate Count,75831682,TRUE,Upto 100,36353,19%,0,51-60,4,Lost,4,1,187661,QED,Unrecognised,Quami Ekta Dal,S24,Uttar Pradesh,36353,36353,2012,0
Hasanpur,42,GEN,47,GEN,Chanda,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,264,0%,0,46-50,15,Lost,15,1,220673,IVD,Unrecognised,Inqalab Vikas Dal,S24,Uttar Pradesh,264,264,2012,0
Siwalkhas,43,GEN,44,GEN,Nusrat Bano,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,2224,1%,0,41-45,5,Lost,5,1,188172,PECP,Unrecognised,Peace Party,S24,Uttar Pradesh,2224,2224,2012,0
Modi Nagar,57,GEN,46,GEN,Rahisa Begam,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,270,0%,0,46-50,12,Lost,12,1,177263,BMKCP,Unrecognised,Bharatiya Mazdoor Kisaan Congress Party,S24,Uttar Pradesh,270,270,2012,0
Atrauli,73,GEN,49,GEN,Prem Lata Devi,Female,7,0.06%,Candidate Count,75831682,TRUE,Upto 100,45918,22%,0,46-50,2,Lost,2,1,205699,JaKP,Unrecognised,Jan Kranti Party(Rashtrawadi),S24,Uttar Pradesh,45918,45918,2012,0
Agra North,89,GEN,42,GEN,Anju Singh Chauhan,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,179,0%,0,41-45,18,Lost,18,1,196716,VIP,Unrecognised,VANCHITSAMAJ INSAAF PARTY,S24,Uttar Pradesh,179,179,2012,0
Amanpur,101,GEN,46,GEN,Asha Devi,Female,7,0.01%,Candidate Count,75831682,TRUE,Upto 100,4262,3%,0,46-50,7,Lost,7,1,159504,BSKP,Unrecognised,Bharatiya Sarvodaya Kranti Party,S24,Uttar Pradesh,4262,4262,2012,0
Sahaswan,113,GEN,36,GEN,Gudiya Devi,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,977,0%,0,36-40,10,Lost,10,1,220996,ARVP,Unrecognised,Adarsh Rashtriya Vikas Party,S24,Uttar Pradesh,977,977,2012,0
Baheri,118,GEN,47,GEN,Kaishar Jaha,Female,7,0.01%,Candidate Count,75831682,TRUE,Upto 100,9911,5%,0,46-50,6,Lost,6,1,200876,IEMC,Unrecognised,Ittehad-E-Millait Council,S24,Uttar Pradesh,9911,9911,2012,0
Meerganj,119,GEN,34,GEN,Kalpana Gangwar,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1512,1%,0,31-35,10,Lost,10,1,183919,RLNP,Unrecognised,Rashtriya Lok Nirman Party,S24,Uttar Pradesh,1512,1512,2012,0
Palia,137,GEN,46,GEN,Arti Rai,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1753,1%,0,46-50,11,Lost,11,1,203254,CPI(ML)(L),Unrecognised,Communist Party of India  (Marxist-Leninist)  (Liberation),S24,Uttar Pradesh,1753,1753,2012,0
Lucknow East,173,GEN,41,GEN,Indu Singh,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,107,0%,0,41-45,29,Lost,29,1,189267,SP(I),Unrecognised,Socialist Party (India),S24,Uttar Pradesh,107,107,2012,0
Lambhua,190,GEN,31,GEN,Kiran,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,904,1%,0,31-35,11,Lost,11,1,180267,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,904,904,2012,0
Pratappur,257,GEN,41,GEN,Piprahin,Female,7,0.01%,Candidate Count,75831682,TRUE,Upto 100,5189,3%,0,41-45,5,Lost,5,1,183094,PMSP,Unrecognised,Pragatisheel Manav Samaj Party,S24,Uttar Pradesh,5189,5189,2012,0
Goshainganj,276,GEN,34,GEN,Shalini Singh,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,393,0%,0,31-35,10,Lost,10,1,209129,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,393,393,2012,0
Chillupar,328,GEN,28,GEN,Poonam Gupta,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,1886,1%,0,Upto 30,10,Lost,10,1,200086,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,1886,1886,2012,0
Kushinagar,333,GEN,35,GEN,Nirmala,Female,7,0.00%,Candidate Count,75831682,TRUE,Upto 100,934,1%,0,31-35,13,Lost,13,1,179065,LD,Unrecognised,Lok Dal,S24,Uttar Pradesh,934,934,2012,0
Ghosi,354,GEN,43,GEN,Neelam,Female,7,0.03%,Candidate Count,75831682,TRUE,Upto 100,19521,9%,0,41-45,4,Lost,4,1,207663,JPS,Unrecognised,Janvadi Party(Socialist),S24,Uttar Pradesh,19521,19521,2012,0
Rohaniya,387,GEN,32,GEN,Anupriya Patel,Female,7,0.08%,Candidate Count,75831682,TRUE,10001-20000,57812,30%,1,31-35,1,Won,1,1,191295,AD,Unrecognised,Apna Dal,S24,Uttar Pradesh,57812,40229,2012,"17,583"
Saharanpur Nagar,3,GEN,35,GEN,Geetali Kaushik,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,112,0%,0,31-35,18,Lost,18,1,219492,RPI(A),Unrecognised,Republican Party of India (A),S24,Uttar Pradesh,112,112,2012,0
Dhampur,20,GEN,48,GEN,Zareena Begum,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,238,0%,0,46-50,16,Lost,16,1,161124,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,238,238,2012,0
Sikandrabad,64,GEN,40,GEN,Farzana,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,419,0%,0,36-40,19,Lost,19,1,205320,LD,Unrecognised,Lok Dal,S24,Uttar Pradesh,419,419,2012,0
Aliganj,103,GEN,30,GEN,Mahrun Nisha,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,1344,1%,0,Upto 30,6,Lost,6,1,199748,MD,Unrecognised,Mahan Dal,S24,Uttar Pradesh,1344,1344,2012,0
Bhagwantnagar,166,GEN,37,GEN,Nalini Shukla,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,689,0%,0,36-40,16,Lost,16,1,207784,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,689,689,2012,0
Lucknow West,171,GEN,38,GEN,Asha  Shrivastav,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,256,0%,0,36-40,18,Lost,18,1,170048,RtJP,Unrecognised,Rashtriya Janpriya Party,S24,Uttar Pradesh,256,256,2012,0
Rae Bareli,180,GEN,45,GEN,Sarojani Layal,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,658,0%,0,41-45,12,Lost,12,1,190277,MwSP,Unrecognised,Manavtawadi Samaj Party,S24,Uttar Pradesh,658,658,2012,0
Gauriganj,185,GEN,51,GEN,Prema,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,357,0%,0,51-60,21,Lost,21,1,181832,MwSP,Unrecognised,Manavtawadi Samaj Party,S24,Uttar Pradesh,357,357,2012,0
Bithoor,210,GEN,38,GEN,Gayatree Devi,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,631,0%,0,36-40,14,Lost,14,1,204846,MD,Unrecognised,Mahan Dal,S24,Uttar Pradesh,631,631,2012,0
Kidwai Nagar,215,GEN,40,GEN,Kusum Singh,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,153,0%,0,36-40,20,Lost,20,1,176973,LD,Unrecognised,Lok Dal,S24,Uttar Pradesh,153,153,2012,0
Baberu,233,GEN,55,GEN,Kalawati,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,2181,1%,0,51-60,8,Lost,8,1,171801,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,2181,2181,2012,0
Fatehpur,240,GEN,59,GEN,Fahmida Begam,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,271,0%,0,51-60,20,Lost,20,1,186113,RsAD,Unrecognised,Rashtriya Apna Dal,S24,Uttar Pradesh,271,271,2012,0
Pratappur,257,GEN,40,GEN,Reeta Tripathi,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,527,0%,0,36-40,14,Lost,14,1,183094,VAJP,Unrecognised,Vanchit Jamat Party,S24,Uttar Pradesh,527,527,2012,0
Ram Nagar,267,GEN,53,GEN,Puspa Shahi,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,650,0%,0,51-60,11,Lost,11,1,201745,NLP,Unrecognised,National Loktantrik Party,S24,Uttar Pradesh,650,650,2012,0
Gaura,301,GEN,34,GEN,Priyadarshini Singh,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,1908,1%,0,31-35,6,Lost,6,1,163862,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,1908,1908,2012,0
Shohratgarh,302,GEN,54,GEN,Neelam,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,1488,1%,0,51-60,11,Lost,11,1,164325,RUC,Unrecognised,Rashtriya Ulama Council,S24,Uttar Pradesh,1488,1488,2012,0
Ghorawal,400,GEN,46,GEN,Nirmala Devi,Female,8,0.00%,Candidate Count,75831682,TRUE,Upto 100,383,0%,0,46-50,17,Lost,17,1,204122,SSD,Unrecognised,Shoshit Samaj Dal,S24,Uttar Pradesh,383,383,2012,0
Charthawal,12,GEN,35,GEN,Balesh,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,238,0%,0,31-35,15,Lost,15,1,172399,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,238,238,2012,0
Dhampur,20,GEN,27,GEN,Jahan Aara,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,150,0%,0,Upto 30,17,Lost,17,1,161124,SSD,Unrecognised,Shoshit Samaj Dal,S24,Uttar Pradesh,150,150,2012,0
Naugawan Sadat,40,GEN,39,GEN,Fehmeeda,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,1797,1%,0,36-40,6,Lost,6,1,202510,PECP,Unrecognised,Peace Party,S24,Uttar Pradesh,1797,1797,2012,0
Modi Nagar,57,GEN,61,GEN,Sheila Gaur,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,1565,1%,0,61-70,6,Lost,6,1,177263,RJTP,Unrecognised,RASHTRIYA JANTANTRA PAKSH,S24,Uttar Pradesh,1565,1565,2012,0
Aliganj,103,GEN,51,GEN,Meena Maheshwari,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,283,0%,0,51-60,16,Lost,16,1,199748,BC,Unrecognised,Bundelkhand Congress,S24,Uttar Pradesh,283,283,2012,0
Marhara,105,GEN,51,GEN,Meena Maheshwari,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,506,0%,0,51-60,16,Lost,16,1,170981,BC,Unrecognised,Bundelkhand Congress,S24,Uttar Pradesh,506,506,2012,0
Shekhupur,116,GEN,27,GEN,Pooja Kashyap,Female,9,0.01%,Candidate Count,75831682,TRUE,Upto 100,4344,2%,0,Upto 30,5,Lost,5,1,209198,JaKP,Unrecognised,Jan Kranti Party(Rashtrawadi),S24,Uttar Pradesh,4344,4344,2012,0
Bidhuna,202,GEN,29,GEN,Rambeti,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,493,0%,0,Upto 30,10,Lost,10,1,200011,RMGP,Unrecognised,Rashtriya mahan Gantantra Party,S24,Uttar Pradesh,493,493,2012,0
Kidwai Nagar,215,GEN,30,GEN,Jakeema Begum,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,238,0%,0,Upto 30,16,Lost,16,1,176973,RUC,Unrecognised,Rashtriya Ulama Council,S24,Uttar Pradesh,238,238,2012,0
Lalitpur,226,GEN,34,GEN,Mukta Soni,Female,9,0.01%,Candidate Count,75831682,TRUE,Upto 100,10766,4%,0,31-35,6,Lost,6,1,274575,BC,Unrecognised,Bundelkhand Congress,S24,Uttar Pradesh,10766,10766,2012,0
Goshainganj,276,GEN,26,GEN,Sangeeta,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,294,0%,0,Upto 30,12,Lost,12,1,209129,MADP,Unrecognised,Moulik Adhikar Party,S24,Uttar Pradesh,294,294,2012,0
Katra Bazar,297,GEN,37,GEN,Sumen Goswami,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,1501,1%,0,36-40,9,Lost,9,1,196162,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,1501,1501,2012,0
Pathardeva,338,GEN,50,GEN,Raumeela,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,886,0%,0,46-50,12,Lost,12,1,181661,SBSP,Unrecognised,Suheldev Bhartiya Samaj Party,S24,Uttar Pradesh,886,886,2012,0
Rasara,358,GEN,43,GEN,Taramani Alias Taramati,Female,9,0.03%,Candidate Count,75831682,TRUE,Upto 100,24289,13%,0,41-45,3,Lost,3,1,180346,SBSP,Unrecognised,Suheldev Bhartiya Samaj Party,S24,Uttar Pradesh,24289,24289,2012,0
Mirzapur,396,GEN,65,GEN,Bramha Devi,Female,9,0.00%,Candidate Count,75831682,TRUE,Upto 100,596,0%,0,61-70,13,Lost,13,1,189238,GASP,Unrecognised,Gareeb Samana Party,S24,Uttar Pradesh,596,596,2012,0
Rampur,37,GEN,49,GEN,Reshma Bi,Female,10,0.01%,Candidate Count,75831682,TRUE,Upto 100,4407,3%,0,46-50,6,Lost,6,1,173162,RLM,Unrecognised,Rashtriya lokmanch,S24,Uttar Pradesh,4407,4407,2012,0
