Constituency,Ac No,Const. Type,Cand Age,Cand Category,Cand Name,Gender,Cand Sl No,% of Vote Share,"""Candidate Count""",Total Votes (Overall),State Filter,Margin Bands,LOD: Cand Votes Polled,Cand Votes as % of Total Const Votes,winner count,Age Band,Candidate_Position (copy),Candidate_Position (group),Candidate Position,Count of Candidates (SNo),LOD: Const Votes Polled,Partyabbre,Partytype,Party Name,St Code,State,Total Votes Polled,Total Votes Polled (R),Year,Margin
Patsoi,19,GEN,51,GEN,Akoijam Mirabai Devi,Female,1,1.02%,Candidate Count,1396968,True,5001-10000,14257,53%,1,51-60,1,Won,1,1,27077,INC,National,Indian National Congress,S14,Manipur,14257,8710,2012,"5,547"
Langthabal,20,GEN,57,GEN,Waikhom Shyama Devi,Female,1,0.08%,Candidate Count,1396968,True,Upto 100,1091,5%,0,51-60,5,Lost,5,1,21174,INC,National,Indian National Congress,S14,Manipur,1091,1091,2012,0
Khangabok,35,GEN,49,GEN,Okram Landhoni Devi,Female,1,1.31%,Candidate Count,1396968,True,5001-10000,18339,68%,1,46-50,1,Won,1,1,26959,INC,National,Indian National Congress,S14,Manipur,18339,8468,2012,"9,871"
Keishamthong,12,GEN,42,GEN,Yumnam Romola Devi,Female,2,0.01%,Candidate Count,1396968,True,Upto 100,178,1%,0,41-45,4,Lost,4,1,20950,CPM,National,Communist Party of India  (Marxist),S14,Manipur,178,178,2012,0
Konthoujam,18,GEN,55,GEN,Maisnam Shakhi Leima,Female,2,0.06%,Candidate Count,1396968,True,Upto 100,823,3%,0,51-60,4,Lost,4,1,23560,CPI,National,Communist Party of India,S14,Manipur,823,823,2012,0
Thoubal,31,GEN,39,GEN,Oinam Indira,Female,2,0.26%,Candidate Count,1396968,True,Upto 100,3668,16%,0,36-40,2,Lost,2,1,23046,BJP,National,Bharatiya Janata Party,S14,Manipur,3668,3668,2012,0
Uripok,10,GEN,57,GEN,Naorem Ibema Devi,Female,4,0.10%,Candidate Count,1396968,True,Upto 100,1357,8%,0,51-60,6,Lost,6,1,17470,AITC,State,All India Trinamool Congress,S14,Manipur,1357,1357,2012,0
Bishnupur,26,GEN,51,GEN,Thokchom Bindhasakhi Devi,Female,6,0.00%,Candidate Count,1396968,True,Upto 100,63,0%,0,51-60,7,Lost,7,1,24080,SHS,State,Shivsena,S14,Manipur,63,63,2012,0
Heirok,33,GEN,44,GEN,Sumatibala Ningthoujam,Female,3,0.30%,Candidate Count,1396968,True,Upto 100,4136,16%,0,41-45,3,Lost,3,1,25435,MSCP,Unrecognised,Manipur State Congress Party,S14,Manipur,4136,4136,2012,0
Sagolband,11,GEN,51,GEN,L. Kshetrani Devi,Female,4,0.00%,Candidate Count,1396968,True,Upto 100,55,0%,0,51-60,5,Lost,5,1,18095,IVD,Unrecognised,Inqalab Vikas Dal,S14,Manipur,55,55,2012,0
Khundrakpam,1,GEN,45,GEN,Thokchom Lokeshwar Singh,Male,1,0.66%,Candidate Count,1396968,True,5001-10000,9182,49%,1,41-45,1,Won,1,1,18598,INC,National,Indian National Congress,S14,Manipur,9182,3678,2012,"5,504"
Heingang,2,GEN,51,GEN,N. Biren,Male,1,0.85%,Candidate Count,1396968,True,2001-5000,11872,51%,1,51-60,1,Won,1,1,23054,INC,National,Indian National Congress,S14,Manipur,11872,9790,2012,"2,082"
Khurai,3,GEN,65,GEN,Dr. Ng. Bijoy Singh,Male,1,0.83%,Candidate Count,1396968,True,5001-10000,11618,45%,1,61-70,1,Won,1,1,25865,INC,National,Indian National Congress,S14,Manipur,11618,6529,2012,"5,089"
Kshetrigao,4,GEN,33,GEN,Md. Amin Shah,Male,1,0.57%,Candidate Count,1396968,True,2001-5000,7981,31%,1,31-35,1,Won,1,1,25493,INC,National,Indian National Congress,S14,Manipur,7981,4987,2012,"2,994"
Thongju,5,GEN,59,GEN,Kangujam Mangi Singh,Male,1,0.19%,Candidate Count,1396968,True,Upto 100,2641,11%,0,51-60,3,Lost,3,1,24630,NCP,National,Nationalist Congress Party,S14,Manipur,2641,2641,2012,0
Keirao,6,GEN,53,GEN,Md. Alauddin Khan,Male,1,0.53%,Candidate Count,1396968,True,Upto 100,7415,32%,0,51-60,2,Lost,2,1,22899,INC,National,Indian National Congress,S14,Manipur,7415,7415,2012,0
Andro,7,GEN,61,GEN,Alhaj Md. Ahamed Ali,Male,1,0.47%,Candidate Count,1396968,True,Upto 100,6557,26%,0,61-70,2,Lost,2,1,25006,INC,National,Indian National Congress,S14,Manipur,6557,6557,2012,0
Lamlai,8,GEN,50,GEN,Kshetrimayum Biren Singh,Male,1,0.71%,Candidate Count,1396968,True,1001-2000,9923,43%,1,46-50,1,Won,1,1,23035,INC,National,Indian National Congress,S14,Manipur,9923,8139,2012,"1,784"
Thangmeiband,9,GEN,48,GEN,Jyotin Waikhom,Male,1,0.48%,Candidate Count,1396968,True,Upto 100,6686,31%,0,46-50,2,Lost,2,1,21301,INC,National,Indian National Congress,S14,Manipur,6686,6686,2012,0
Uripok,10,GEN,76,GEN,L. Nandakumar Singh,Male,1,0.35%,Candidate Count,1396968,True,1001-2000,4864,28%,1,>70,1,Won,1,1,17470,INC,National,Indian National Congress,S14,Manipur,4864,3779,2012,"1,085"
Sagolband,11,GEN,50,GEN,Dr. Khwairakpam Loken Singh,Male,1,0.62%,Candidate Count,1396968,True,Upto 100,8731,48%,0,46-50,2,Lost,2,1,18095,INC,National,Indian National Congress,S14,Manipur,8731,8731,2012,0
Keishamthong,12,GEN,53,GEN,Langpoklakpam Jayantakumar Singh,Male,1,0.60%,Candidate Count,1396968,True,Upto 100,8336,40%,0,51-60,2,Lost,2,1,20950,INC,National,Indian National Congress,S14,Manipur,8336,8336,2012,0
Singjamei,13,GEN,47,GEN,Irengbam Hemochandra Singh,Male,1,0.57%,Candidate Count,1396968,True,101-1000,7975,50%,1,46-50,1,Won,1,1,16074,INC,National,Indian National Congress,S14,Manipur,7975,7818,2012,157
Yaiskul,14,GEN,44,GEN,Elangbam Chand Singh,Male,1,0.48%,Candidate Count,1396968,True,101-1000,6650,34%,1,41-45,1,Won,1,1,19770,INC,National,Indian National Congress,S14,Manipur,6650,6325,2012,325
Wangkhei,15,GEN,72,GEN,Yumkham Erabot Singh,Male,1,0.79%,Candidate Count,1396968,True,1001-2000,10981,45%,1,>70,1,Won,1,1,24555,INC,National,Indian National Congress,S14,Manipur,10981,9405,2012,"1,576"
Lamsang,17,GEN,64,GEN,Wangkheimayum Brajabidhu Singh,Male,1,0.72%,Candidate Count,1396968,True,2001-5000,10053,40%,1,61-70,1,Won,1,1,24896,INC,National,Indian National Congress,S14,Manipur,10053,6909,2012,"3,144"
Konthoujam,18,GEN,39,GEN,Dr. Sapam Ranjan Singh,Male,1,0.74%,Candidate Count,1396968,True,Upto 100,10293,44%,0,36-40,2,Lost,2,1,23560,INC,National,Indian National Congress,S14,Manipur,10293,10293,2012,0
Naoriya pakhanglakpa,21,GEN,50,GEN,R.K. Anand,Male,1,0.63%,Candidate Count,1396968,True,2001-5000,8750,33%,1,46-50,1,Won,1,1,26617,INC,National,Indian National Congress,S14,Manipur,8750,6735,2012,"2,015"
Wangoi,22,GEN,57,GEN,Sagolsem Achouba Singh,Male,1,0.38%,Candidate Count,1396968,True,Upto 100,5312,22%,0,51-60,3,Lost,3,1,23656,INC,National,Indian National Congress,S14,Manipur,5312,5312,2012,0
Mayang imphal,23,GEN,47,GEN,Khumujam Ratankumar Singh,Male,1,0.74%,Candidate Count,1396968,True,101-1000,10353,44%,1,46-50,1,Won,1,1,23584,INC,National,Indian National Congress,S14,Manipur,10353,9562,2012,791
Nambol,24,GEN,52,GEN,Shri Nameirakpam Loken Singh,Male,1,0.98%,Candidate Count,1396968,True,101-1000,13708,51%,1,51-60,1,Won,1,1,26716,INC,National,Indian National Congress,S14,Manipur,13708,12902,2012,806
Oinam,25,GEN,41,GEN,Romio,Male,1,0.27%,Candidate Count,1396968,True,Upto 100,3765,16%,0,41-45,4,Lost,4,1,22915,NCP,National,Nationalist Congress Party,S14,Manipur,3765,3765,2012,0
Bishnupur,26,GEN,48,GEN,Konthoujam Govindas,Male,1,0.95%,Candidate Count,1396968,True,5001-10000,13308,55%,1,46-50,1,Won,1,1,24080,INC,National,Indian National Congress,S14,Manipur,13308,6655,2012,"6,653"
Moirang,27,GEN,61,GEN,Pukhrem Sharatchandra Singh,Male,1,0.96%,Candidate Count,1396968,True,Upto 100,13363,48%,0,61-70,2,Lost,2,1,27884,NCP,National,Nationalist Congress Party,S14,Manipur,13363,13363,2012,0
Thanga,28,GEN,41,GEN,Shri Moirangthem Asnikumar Singh,Male,1,0.25%,Candidate Count,1396968,True,Upto 100,3492,19%,0,41-45,3,Lost,3,1,18253,CPI,National,Communist Party of India,S14,Manipur,3492,3492,2012,0
Kumbi,29,GEN,66,GEN,Sanasam Bira Singh,Male,1,0.61%,Candidate Count,1396968,True,1001-2000,8572,40%,1,61-70,1,Won,1,1,21395,INC,National,Indian National Congress,S14,Manipur,8572,7557,2012,"1,015"
Lilong,30,GEN,34,GEN,Md. Abdul Nasir,Male,1,0.76%,Candidate Count,1396968,True,2001-5000,10668,42%,1,31-35,1,Won,1,1,25233,INC,National,Indian National Congress,S14,Manipur,10668,6711,2012,"3,957"
Thoubal,31,GEN,63,GEN,Okram Ibobi Singh,Male,1,1.37%,Candidate Count,1396968,True,10001-20000,19121,83%,1,61-70,1,Won,1,1,23046,INC,National,Indian National Congress,S14,Manipur,19121,3668,2012,"15,453"
Wangkhem,32,GEN,40,GEN,Keisham Meghachandra Singh,Male,1,0.67%,Candidate Count,1396968,True,2001-5000,9418,39%,1,36-40,1,Won,1,1,23900,INC,National,Indian National Congress,S14,Manipur,9418,6462,2012,"2,956"
Heirok,33,GEN,43,GEN,Moirangthem Okendro,Male,1,0.97%,Candidate Count,1396968,True,5001-10000,13535,53%,1,41-45,1,Won,1,1,25435,INC,National,Indian National Congress,S14,Manipur,13535,7764,2012,"5,771"
Wangjing tentha,34,GEN,53,GEN,Moirangthem Hemanta Singh,Male,1,0.61%,Candidate Count,1396968,True,Upto 100,8454,32%,0,51-60,2,Lost,2,1,26829,INC,National,Indian National Congress,S14,Manipur,8454,8454,2012,0
Wabgai,36,GEN,42,GEN,Md. Fajur Rahim,Male,1,0.72%,Candidate Count,1396968,True,2001-5000,10021,44%,1,41-45,1,Won,1,1,22904,INC,National,Indian National Congress,S14,Manipur,10021,6673,2012,"3,348"
Hiyanglam,38,GEN,56,GEN,Elangbam Dwijamani Singh,Male,1,0.47%,Candidate Count,1396968,True,Upto 100,6557,31%,0,51-60,2,Lost,2,1,21099,INC,National,Indian National Congress,S14,Manipur,6557,6557,2012,0
Sugnu,39,GEN,51,GEN,Kangujam Ranjit Singh,Male,1,0.83%,Candidate Count,1396968,True,5001-10000,11534,58%,1,51-60,1,Won,1,1,19883,INC,National,Indian National Congress,S14,Manipur,11534,3579,2012,"7,955"
Jiribam,40,GEN,71,GEN,Thoudam Debendra Singh,Male,1,0.60%,Candidate Count,1396968,True,1001-2000,8424,44%,1,>70,1,Won,1,1,19255,INC,National,Indian National Congress,S14,Manipur,8424,7346,2012,"1,078"
Khundrakpam,1,GEN,40,GEN,L. Premchandra,Male,2,0.15%,Candidate Count,1396968,True,Upto 100,2096,11%,0,36-40,3,Lost,3,1,18598,CPI,National,Communist Party of India,S14,Manipur,2096,2096,2012,0
Heingang,2,GEN,32,GEN,Naoroibam Ratan (Kapu) Meetei,Male,2,0.70%,Candidate Count,1396968,True,Upto 100,9790,42%,0,31-35,2,Lost,2,1,23054,NCP,National,Nationalist Congress Party,S14,Manipur,9790,9790,2012,0
Khurai,3,GEN,51,GEN,Amusana R.K.,Male,2,0.13%,Candidate Count,1396968,True,Upto 100,1801,7%,0,51-60,4,Lost,4,1,25865,CPI,National,Communist Party of India,S14,Manipur,1801,1801,2012,0
Kshetrigao,4,GEN,68,GEN,Athokpam Lala,Male,2,0.32%,Candidate Count,1396968,True,Upto 100,4439,17%,0,61-70,3,Lost,3,1,25493,CPI,National,Communist Party of India,S14,Manipur,4439,4439,2012,0
Thongju,5,GEN,51,GEN,Bijoy Koijam,Male,2,0.69%,Candidate Count,1396968,True,Upto 100,9696,39%,0,51-60,2,Lost,2,1,24630,INC,National,Indian National Congress,S14,Manipur,9696,9696,2012,0
Keirao,6,GEN,43,GEN,Thongram Tony,Male,2,0.05%,Candidate Count,1396968,True,Upto 100,647,3%,0,41-45,5,Lost,5,1,22899,BJP,National,Bharatiya Janata Party,S14,Manipur,647,647,2012,0
Andro,7,GEN,43,GEN,Mongjam Jiten Singh,Male,2,0.02%,Candidate Count,1396968,True,Upto 100,327,1%,0,41-45,4,Lost,4,1,25006,NCP,National,Nationalist Congress Party,S14,Manipur,327,327,2012,0
Lamlai,8,GEN,68,GEN,Pheiroijam Parijat Singh,Male,2,0.58%,Candidate Count,1396968,True,Upto 100,8139,35%,0,61-70,2,Lost,2,1,23035,CPI,National,Communist Party of India,S14,Manipur,8139,8139,2012,0
Thangmeiband,9,GEN,62,GEN,Meinam Bhorot Singh,Male,2,0.03%,Candidate Count,1396968,True,Upto 100,360,2%,0,61-70,5,Lost,5,1,21301,BJP,National,Bharatiya Janata Party,S14,Manipur,360,360,2012,0
Uripok,10,GEN,58,GEN,Doctor Nando Ningthoukhongjam,Male,2,0.12%,Candidate Count,1396968,True,Upto 100,1623,9%,0,51-60,5,Lost,5,1,17470,BJP,National,Bharatiya Janata Party,S14,Manipur,1623,1623,2012,0
Sagolband,11,GEN,53,GEN,Kshetrimayum Shantakumar Singh,Male,2,0.01%,Candidate Count,1396968,True,Upto 100,83,0%,0,51-60,3,Lost,3,1,18095,CPM,National,Communist Party of India  (Marxist),S14,Manipur,83,83,2012,0
Wangkhei,15,GEN,58,GEN,Dr. Haobam Borobabu Singh,Male,2,0.04%,Candidate Count,1396968,True,Upto 100,575,2%,0,51-60,4,Lost,4,1,24555,BJP,National,Bharatiya Janata Party,S14,Manipur,575,575,2012,0
Lamsang,17,GEN,61,GEN,Pakchao Phijam,Male,2,0.47%,Candidate Count,1396968,True,Upto 100,6500,26%,0,61-70,3,Lost,3,1,24896,CPI,National,Communist Party of India,S14,Manipur,6500,6500,2012,0
Patsoi,19,GEN,64,GEN,Pheiroijam Irabot Singh,Male,2,0.11%,Candidate Count,1396968,True,Upto 100,1482,5%,0,61-70,4,Lost,4,1,27077,CPI,National,Communist Party of India,S14,Manipur,1482,1482,2012,0
Langthabal,20,GEN,58,GEN,Nongthombam Singhajit,Male,2,0.29%,Candidate Count,1396968,True,Upto 100,4107,19%,0,51-60,3,Lost,3,1,21174,CPI,National,Communist Party of India,S14,Manipur,4107,4107,2012,0
Naoriya pakhanglakpa,21,GEN,44,GEN,Oinam Malesh,Male,2,0.33%,Candidate Count,1396968,True,Upto 100,4571,17%,0,41-45,4,Lost,4,1,26617,CPI,National,Communist Party of India,S14,Manipur,4571,4571,2012,0
Wangoi,22,GEN,39,GEN,Salam Joy Singh,Male,2,0.64%,Candidate Count,1396968,True,Upto 100,8972,38%,0,36-40,2,Lost,2,1,23656,NCP,National,Nationalist Congress Party,S14,Manipur,8972,8972,2012,0
Mayang imphal,23,GEN,52,GEN,Bogimayum Moulana Abdus Salam,Male,2,0.09%,Candidate Count,1396968,True,Upto 100,1292,5%,0,51-60,4,Lost,4,1,23584,BJP,National,Bharatiya Janata Party,S14,Manipur,1292,1292,2012,0
Oinam,25,GEN,65,GEN,Dr. Yumnam Jitendra Singh,Male,2,0.43%,Candidate Count,1396968,True,Upto 100,5958,26%,0,61-70,3,Lost,3,1,22915,INC,National,Indian National Congress,S14,Manipur,5958,5958,2012,0
Bishnupur,26,GEN,46,GEN,Pukhrambam Kumarjeet,Male,2,0.03%,Candidate Count,1396968,True,Upto 100,467,2%,0,46-50,5,Lost,5,1,24080,BJP,National,Bharatiya Janata Party,S14,Manipur,467,467,2012,0
Moirang,27,GEN,36,GEN,Mairembam Prithviraj Singh,Male,2,1.04%,Candidate Count,1396968,True,1001-2000,14521,52%,1,36-40,1,Won,1,1,27884,INC,National,Indian National Congress,S14,Manipur,14521,13363,2012,"1,158"
Kumbi,29,GEN,61,GEN,Ningthoujam Mangi,Male,2,0.54%,Candidate Count,1396968,True,Upto 100,7557,35%,0,61-70,2,Lost,2,1,21395,CPI,National,Communist Party of India,S14,Manipur,7557,7557,2012,0
Wangjing tentha,34,GEN,61,GEN,Moirangthem Nara,Male,2,0.43%,Candidate Count,1396968,True,Upto 100,5950,22%,0,61-70,3,Lost,3,1,26829,CPI,National,Communist Party of India,S14,Manipur,5950,5950,2012,0
Wabgai,36,GEN,62,GEN,Khomdram Tamphajao,Male,2,0.01%,Candidate Count,1396968,True,Upto 100,125,1%,0,61-70,4,Lost,4,1,22904,BJP,National,Bharatiya Janata Party,S14,Manipur,125,125,2012,0
Hiyanglam,38,GEN,60,GEN,Ashokumar Laiphrakpam,Male,2,0.03%,Candidate Count,1396968,True,Upto 100,363,2%,0,51-60,5,Lost,5,1,21099,BJP,National,Bharatiya Janata Party,S14,Manipur,363,363,2012,0
Sugnu,39,GEN,52,GEN,Khaidem Sharat Singh,Male,2,0.11%,Candidate Count,1396968,True,Upto 100,1549,8%,0,51-60,4,Lost,4,1,19883,BJP,National,Bharatiya Janata Party,S14,Manipur,1549,1549,2012,0
Khundrakpam,1,GEN,43,GEN,Namoijam Singhajit Singh,Male,3,0.10%,Candidate Count,1396968,True,Upto 100,1435,8%,0,41-45,5,Lost,5,1,18598,NCP,National,Nationalist Congress Party,S14,Manipur,1435,1435,2012,0
Kshetrigao,4,GEN,37,GEN,Thingbaijam Ibosana Meitei,Male,3,0.01%,Candidate Count,1396968,True,Upto 100,143,1%,0,36-40,8,Lost,8,1,25493,BJP,National,Bharatiya Janata Party,S14,Manipur,143,143,2012,0
Thongju,5,GEN,40,GEN,Mangkhom Jayantakumar,Male,3,0.13%,Candidate Count,1396968,True,Upto 100,1833,7%,0,36-40,4,Lost,4,1,24630,CPI,National,Communist Party of India,S14,Manipur,1833,1833,2012,0
Thangmeiband,9,GEN,68,GEN,Radhabinod Koijam,Male,3,0.28%,Candidate Count,1396968,True,Upto 100,3872,18%,0,61-70,3,Lost,3,1,21301,NCP,National,Nationalist Congress Party,S14,Manipur,3872,3872,2012,0
Uripok,10,GEN,72,GEN,Achou Singh Paonam,Male,3,0.03%,Candidate Count,1396968,True,Upto 100,401,2%,0,>70,7,Lost,7,1,17470,NCP,National,Nationalist Congress Party,S14,Manipur,401,401,2012,0
Keishamthong,12,GEN,62,GEN,L. Ibomcha Singh,Male,3,0.70%,Candidate Count,1396968,True,1001-2000,9795,47%,1,61-70,1,Won,1,1,20950,NCP,National,Nationalist Congress Party,S14,Manipur,9795,8336,2012,"1,459"
Wangkhei,15,GEN,39,GEN,Moirangthem Praphullo Singh,Male,3,0.26%,Candidate Count,1396968,True,Upto 100,3594,15%,0,36-40,3,Lost,3,1,24555,NCP,National,Nationalist Congress Party,S14,Manipur,3594,3594,2012,0
Lamsang,17,GEN,41,GEN,Priyokumar Phijam,Male,3,0.02%,Candidate Count,1396968,True,Upto 100,280,1%,0,41-45,6,Lost,6,1,24896,BJP,National,Bharatiya Janata Party,S14,Manipur,280,280,2012,0
Naoriya pakhanglakpa,21,GEN,67,GEN,Sanasam Mangi,Male,3,0.02%,Candidate Count,1396968,True,Upto 100,237,1%,0,61-70,5,Lost,5,1,26617,BJP,National,Bharatiya Janata Party,S14,Manipur,237,237,2012,0
Thanga,28,GEN,63,GEN,Tongbram Mangibabu,Male,3,0.35%,Candidate Count,1396968,True,101-1000,4881,27%,1,61-70,1,Won,1,1,18253,INC,National,Indian National Congress,S14,Manipur,4881,4710,2012,171
Kumbi,29,GEN,50,GEN,Khagembam Nabakumar,Male,3,0.06%,Candidate Count,1396968,True,Upto 100,862,4%,0,46-50,4,Lost,4,1,21395,BJP,National,Bharatiya Janata Party,S14,Manipur,862,862,2012,0
Wabgai,36,GEN,74,GEN,Mayengbam Manihar Singh,Male,3,0.44%,Candidate Count,1396968,True,Upto 100,6085,27%,0,>70,3,Lost,3,1,22904,NCP,National,Nationalist Congress Party,S14,Manipur,6085,6085,2012,0
Hiyanglam,38,GEN,58,GEN,Dr. Yumnam Radheshyam,Male,3,0.46%,Candidate Count,1396968,True,Upto 100,6489,31%,0,51-60,3,Lost,3,1,21099,CPI,National,Communist Party of India,S14,Manipur,6489,6489,2012,0
Sugnu,39,GEN,29,GEN,Yumnam Jiban  (Shangba),Male,3,0.26%,Candidate Count,1396968,True,Upto 100,3579,18%,0,Upto 30,2,Lost,2,1,19883,CPI,National,Communist Party of India,S14,Manipur,3579,3579,2012,0
Khundrakpam,1,GEN,52,GEN,I. Mangiton,Male,4,0.26%,Candidate Count,1396968,True,Upto 100,3678,20%,0,51-60,2,Lost,2,1,18598,BJP,National,Bharatiya Janata Party,S14,Manipur,3678,3678,2012,0
Kshetrigao,4,GEN,54,GEN,Thangjam Nandakishor Singh,Male,4,0.36%,Candidate Count,1396968,True,Upto 100,4987,20%,0,51-60,2,Lost,2,1,25493,NCP,National,Nationalist Congress Party,S14,Manipur,4987,4987,2012,0
Lamsang,17,GEN,53,GEN,Sorokhaibam Rajen Singh,Male,4,0.49%,Candidate Count,1396968,True,Upto 100,6909,28%,0,51-60,2,Lost,2,1,24896,NCP,National,Nationalist Congress Party,S14,Manipur,6909,6909,2012,0
Naoriya pakhanglakpa,21,GEN,45,GEN,Soibam Subhachandra Singh,Male,4,0.45%,Candidate Count,1396968,True,Upto 100,6324,24%,0,41-45,3,Lost,3,1,26617,NCP,National,Nationalist Congress Party,S14,Manipur,6324,6324,2012,0
Singjamei,13,GEN,55,GEN,Heigrujam Nabashyam Singh,Male,2,0.02%,Candidate Count,1396968,True,Upto 100,281,2%,0,51-60,3,Lost,3,1,16074,MPP,State,Manipur Peoples Party,S14,Manipur,281,281,2012,0
Yaiskul,14,GEN,52,GEN,Hareshwar Goshwami,Male,2,0.33%,Candidate Count,1396968,True,Upto 100,4662,24%,0,51-60,3,Lost,3,1,19770,AITC,State,All India Trinamool Congress,S14,Manipur,4662,4662,2012,0
Nambol,24,GEN,75,GEN,Shri Chaoba,Male,2,0.92%,Candidate Count,1396968,True,Upto 100,12902,48%,0,>70,2,Lost,2,1,26716,MPP,State,Manipur Peoples Party,S14,Manipur,12902,12902,2012,0
Wangkhem,32,GEN,61,GEN,Dr. Nimaichand Luwang,Male,2,0.46%,Candidate Count,1396968,True,Upto 100,6462,27%,0,61-70,2,Lost,2,1,23900,MPP,State,Manipur Peoples Party,S14,Manipur,6462,6462,2012,0
Heirok,33,GEN,47,GEN,Nongmeikapam Sovakiran Singh,Male,2,0.56%,Candidate Count,1396968,True,Upto 100,7764,31%,0,46-50,2,Lost,2,1,25435,MPP,State,Manipur Peoples Party,S14,Manipur,7764,7764,2012,0
Khangabok,35,GEN,66,GEN,Laishram Jatra Singh,Male,2,0.61%,Candidate Count,1396968,True,Upto 100,8468,31%,0,61-70,2,Lost,2,1,26959,MPP,State,Manipur Peoples Party,S14,Manipur,8468,8468,2012,0
Kangpokpi (Gen),50,GEN,44,GEN,Khadga Bahadur,Male,2,0.44%,Candidate Count,1396968,True,Upto 100,6196,36%,0,41-45,2,Lost,2,1,17024,AITC,State,All India Trinamool Congress,S14,Manipur,6196,6196,2012,0
Heingang,2,GEN,61,GEN,Y. Mangi,Male,3,0.04%,Candidate Count,1396968,True,Upto 100,604,3%,0,61-70,3,Lost,3,1,23054,MPP,State,Manipur Peoples Party,S14,Manipur,604,604,2012,0
Khurai,3,GEN,28,GEN,Leishangthem Shusindro Meitei @Yaima,Male,3,0.47%,Candidate Count,1396968,True,Upto 100,6529,25%,0,Upto 30,2,Lost,2,1,25865,AITC,State,All India Trinamool Congress,S14,Manipur,6529,6529,2012,0
Lamlai,8,GEN,57,GEN,Kh. Ibomcha,Male,3,0.36%,Candidate Count,1396968,True,Upto 100,4973,22%,0,51-60,3,Lost,3,1,23035,AITC,State,All India Trinamool Congress,S14,Manipur,4973,4973,2012,0
Singjamei,13,GEN,51,GEN,Yumnam Khemchand Singh,Male,3,0.56%,Candidate Count,1396968,True,Upto 100,7818,49%,0,51-60,2,Lost,2,1,16074,AITC,State,All India Trinamool Congress,S14,Manipur,7818,7818,2012,0
Konthoujam,18,GEN,33,GEN,Nongmaithem Herojit,Male,3,0.12%,Candidate Count,1396968,True,Upto 100,1637,7%,0,31-35,3,Lost,3,1,23560,MPP,State,Manipur Peoples Party,S14,Manipur,1637,1637,2012,0
Patsoi,19,GEN,74,GEN,Leishangthem Chandramani Singh,Male,3,0.18%,Candidate Count,1396968,True,Upto 100,2515,9%,0,>70,3,Lost,3,1,27077,MPP,State,Manipur Peoples Party,S14,Manipur,2515,2515,2012,0
Langthabal,20,GEN,71,GEN,Okram Joy Singh,Male,3,0.47%,Candidate Count,1396968,True,Upto 100,6540,31%,0,>70,2,Lost,2,1,21174,MPP,State,Manipur Peoples Party,S14,Manipur,6540,6540,2012,0
Wangoi,22,GEN,36,GEN,Oinam Lukhoi Singh,Male,3,0.66%,Candidate Count,1396968,True,101-1000,9154,39%,1,36-40,1,Won,1,1,23656,AITC,State,All India Trinamool Congress,S14,Manipur,9154,8972,2012,182
Mayang imphal,23,GEN,55,GEN,Kongkham Manglem Singh,Male,3,0.68%,Candidate Count,1396968,True,Upto 100,9562,41%,0,51-60,2,Lost,2,1,23584,AITC,State,All India Trinamool Congress,S14,Manipur,9562,9562,2012,0
Oinam,25,GEN,57,GEN,Irengbam Ibohalbi Singh,Male,3,0.51%,Candidate Count,1396968,True,101-1000,7074,31%,1,51-60,1,Won,1,1,22915,AITC,State,All India Trinamool Congress,S14,Manipur,7074,6118,2012,956
Bishnupur,26,GEN,65,GEN,Ningthoujam Sanajaoba,Male,3,0.09%,Candidate Count,1396968,True,Upto 100,1291,5%,0,61-70,4,Lost,4,1,24080,MPP,State,Manipur Peoples Party,S14,Manipur,1291,1291,2012,0
Lilong,30,GEN,63,GEN,Md. Alauddin,Male,3,0.45%,Candidate Count,1396968,True,Upto 100,6332,25%,0,61-70,3,Lost,3,1,25233,AITC,State,All India Trinamool Congress,S14,Manipur,6332,6332,2012,0
Thoubal,31,GEN,61,GEN,Dr. Ak Manglemjao Singh,Male,3,0.02%,Candidate Count,1396968,True,Upto 100,257,1%,0,61-70,3,Lost,3,1,23046,AITC,State,All India Trinamool Congress,S14,Manipur,257,257,2012,0
Wangkhem,32,GEN,57,GEN,Md. Abdul Kadir,Male,3,0.45%,Candidate Count,1396968,True,Upto 100,6321,26%,0,51-60,3,Lost,3,1,23900,AITC,State,All India Trinamool Congress,S14,Manipur,6321,6321,2012,0
Wangjing tentha,34,GEN,57,GEN,Sagolsem Ibochoubi Singh,Male,3,0.02%,Candidate Count,1396968,True,Upto 100,218,1%,0,51-60,4,Lost,4,1,26829,AITC,State,All India Trinamool Congress,S14,Manipur,218,218,2012,0
Khangabok,35,GEN,66,GEN,Haji Ashrab,Male,3,0.01%,Candidate Count,1396968,True,Upto 100,152,1%,0,61-70,3,Lost,3,1,26959,LJP,State,Lok Jan Shakti Party,S14,Manipur,152,152,2012,0
Heingang,2,GEN,44,GEN,L. Brojendro,Male,4,0.03%,Candidate Count,1396968,True,Upto 100,415,2%,0,41-45,4,Lost,4,1,23054,AITC,State,All India Trinamool Congress,S14,Manipur,415,415,2012,0
Keirao,6,GEN,44,GEN,Ngangbam Robindro Singh,Male,4,0.01%,Candidate Count,1396968,True,Upto 100,98,0%,0,41-45,7,Lost,7,1,22899,JD(S),State,Janata Dal  (Secular),S14,Manipur,98,98,2012,0
